hour,dayofweek,LocationID,pickups
1,6,263,124
2,6,4,60
2,6,12,7
2,6,13,15
2,6,24,14
2,6,41,24
2,6,42,16
2,6,43,19
2,6,45,29
2,6,48,270
2,6,50,90
2,6,68,259
2,6,74,31
2,6,75,33
2,6,79,772
2,6,87,51
2,6,88,42
2,6,90,157
2,6,100,107
2,6,103,24
2,6,107,170
2,6,113,104
2,6,114,361
2,6,116,28
2,6,120,16
2,6,125,82
2,6,127,13
2,6,128,13
2,6,137,79
2,6,140,38
2,6,141,85
2,6,142,53
2,6,143,15
2,6,144,241
2,6,148,795
2,6,151,10
2,6,152,10
2,6,153,7
2,6,158,258
2,6,161,82
2,6,162,72
2,6,163,104
2,6,164,180
2,6,166,37
2,6,170,103
2,6,186,126
2,6,194,5
2,6,202,5
2,6,209,22
2,6,211,87
2,6,224,17
2,6,229,70
2,6,230,190
2,6,231,121
2,6,232,40
2,6,233,35
2,6,234,155
2,6,236,28
2,6,237,40
2,6,238,32
2,6,239,43
2,6,243,0
2,6,244,3
2,6,246,195
2,6,249,370
2,6,261,17
2,6,262,12
2,6,263,79
3,6,4,38
3,6,12,7
3,6,13,14
3,6,24,13
3,6,41,21
3,6,42,12
3,6,43,14
3,6,45,18
3,6,48,222
3,6,50,72
3,6,68,224
3,6,74,22
3,6,75,23
3,6,79,566
3,6,87,31
3,6,88,26
3,6,90,110
3,6,100,73
3,6,103,18
3,6,107,107
3,6,113,68
3,6,114,184
3,6,116,25
3,6,120,17
3,6,125,64
3,6,127,15
3,6,128,15
3,6,137,56
3,6,140,29
3,6,141,63
3,6,142,35
3,6,143,19
3,6,144,165
3,6,148,606
3,6,151,18
3,6,152,17
3,6,153,13
3,6,158,178
3,6,161,47
3,6,162,44
3,6,163,75
3,6,164,139
3,6,166,29
3,6,170,70
3,6,186,94
3,6,194,15
3,6,202,15
3,6,209,22
3,6,211,43
3,6,224,24
3,6,229,50
3,6,230,119
3,6,231,81
3,6,232,33
3,6,233,33
3,6,234,92
3,6,236,22
3,6,237,29
3,6,238,23
3,6,239,28
3,6,243,4
3,6,244,8
3,6,246,181
3,6,249,219
3,6,261,12
3,6,262,9
3,6,263,60
4,6,4,18
4,6,12,1
4,6,13,8
4,6,24,7
4,6,41,15
4,6,42,8
4,6,43,7
4,6,45,8
4,6,48,168
4,6,50,46
4,6,68,141
4,6,74,30
4,6,75,31
4,6,79,279
4,6,87,17
4,6,88,11
4,6,90,69
4,6,100,41
4,6,103,11
4,6,107,65
4,6,113,36
4,6,114,67
4,6,116,15
4,6,120,6
4,6,125,31
4,6,127,6
4,6,128,6
4,6,137,32
4,6,140,22
4,6,141,47
4,6,142,22
4,6,143,14
4,6,144,72
4,6,148,230
4,6,151,15
4,6,152,15
4,6,153,12
4,6,158,46
4,6,161,34
4,6,162,33
4,6,163,47
4,6,164,107
4,6,166,18
4,6,170,46
4,6,186,70
4,6,194,7
4,6,202,7
4,6,209,11
4,6,211,25
4,6,224,15
4,6,229,43
4,6,230,85
4,6,231,58
4,6,232,20
4,6,233,22
4,6,234,54
4,6,236,18
4,6,237,20
4,6,238,20
4,6,239,18
4,6,243,3
4,6,244,8
4,6,246,96
4,6,249,116
4,6,261,13
4,6,262,12
4,6,263,41
5,6,4,6
5,6,12,0
5,6,13,9
5,6,24,6
5,6,41,13
5,6,42,7
5,6,43,10
5,6,45,4
5,6,48,82
5,6,50,22
5,6,68,47
5,6,74,17
5,6,75,24
5,6,79,97
5,6,87,6
5,6,88,0
5,6,90,41
5,6,100,37
5,6,103,1
5,6,107,42
5,6,113,17
5,6,114,18
5,6,116,9
5,6,120,3
5,6,125,11
5,6,127,3
5,6,128,3
5,6,137,25
5,6,140,21
5,6,141,31
5,6,142,26
5,6,143,20
5,6,144,13
5,6,148,41
5,6,151,20
5,6,152,9
5,6,153,5
5,6,158,22
5,6,161,24
5,6,162,38
5,6,163,35
5,6,164,42
5,6,166,10
5,6,170,34
5,6,186,59
5,6,194,2
5,6,202,2
5,6,209,5
5,6,211,13
5,6,224,7
5,6,229,30
5,6,230,50
5,6,231,22
5,6,232,9
5,6,233,14
5,6,234,35
5,6,236,29
5,6,237,23
5,6,238,24
5,6,239,21
5,6,243,0
5,6,244,4
5,6,246,23
5,6,249,38
5,6,261,9
5,6,262,19
5,6,263,28
6,6,4,4
6,6,12,0
6,6,13,13
6,6,24,11
6,6,41,17
6,6,42,11
6,6,43,17
6,6,45,1
6,6,48,86
6,6,50,25
6,6,68,47
6,6,74,22
6,6,75,28
6,6,79,82
6,6,87,13
6,6,88,-4
6,6,90,43
6,6,100,55
6,6,103,5
6,6,107,51
6,6,113,18
6,6,114,19
6,6,116,8
6,6,120,0
6,6,125,8
6,6,127,0
6,6,128,0
6,6,137,37
6,6,140,33
6,6,141,42
6,6,142,40
6,6,143,25
6,6,144,16
6,6,148,34
6,6,151,27
6,6,152,8
6,6,153,2
6,6,158,16
6,6,161,41
6,6,162,52
6,6,163,38
6,6,164,43
6,6,166,15
6,6,170,50
6,6,186,81
6,6,194,0
6,6,202,0
6,6,209,3
6,6,211,12
6,6,224,9
6,6,229,40
6,6,230,62
6,6,231,23
6,6,232,8
6,6,233,18
6,6,234,36
6,6,236,49
6,6,237,38
6,6,238,40
6,6,239,38
6,6,243,1
6,6,244,7
6,6,246,23
6,6,249,31
6,6,261,15
6,6,262,34
6,6,263,48
7,6,4,5
7,6,12,0
7,6,13,19
7,6,24,18
7,6,41,25
7,6,42,13
7,6,43,38
7,6,45,3
7,6,48,108
7,6,50,54
7,6,68,66
7,6,74,29
7,6,75,51
7,6,79,74
7,6,87,16
7,6,88,-6
7,6,90,57
7,6,100,69
7,6,103,-2
7,6,107,69
7,6,113,30
7,6,114,17
7,6,116,12
7,6,120,-1
7,6,125,12
7,6,127,0
7,6,128,-1
7,6,137,44
7,6,140,60
7,6,141,77
7,6,142,70
7,6,143,41
7,6,144,13
7,6,148,28
7,6,151,48
7,6,152,9
7,6,153,3
7,6,158,16
7,6,161,65
7,6,162,87
7,6,163,65
7,6,164,58
7,6,166,20
7,6,170,81
7,6,186,96
7,6,194,-4
7,6,202,-4
7,6,209,0
7,6,211,10
7,6,224,9
7,6,229,68
7,6,230,116
7,6,231,30
7,6,232,-4
7,6,233,37
7,6,234,46
7,6,236,118
7,6,237,104
7,6,238,89
7,6,239,84
7,6,243,0
7,6,244,11
7,6,246,27
7,6,249,44
7,6,261,17
7,6,262,60
7,6,263,72
8,6,4,3
8,6,12,-4
8,6,13,29
8,6,24,29
8,6,41,36
8,6,42,15
8,6,43,54
8,6,45,-1
8,6,48,167
8,6,50,109
8,6,68,102
8,6,74,29
8,6,75,62
8,6,79,122
8,6,87,30
8,6,88,-4
8,6,90,93
8,6,100,91
8,6,103,-12
8,6,107,112
8,6,113,53
8,6,114,27
8,6,116,4
8,6,120,-11
8,6,125,24
8,6,127,-10
8,6,128,-11
8,6,137,60
8,6,140,81
8,6,141,141
8,6,142,117
8,6,143,76
8,6,144,15
8,6,148,29
8,6,151,85
8,6,152,-7
8,6,153,-12
8,6,158,20
8,6,161,89
8,6,162,107
8,6,163,78
8,6,164,102
8,6,166,14
8,6,170,161
8,6,186,174
8,6,194,-16
8,6,202,-16
8,6,209,-5
8,6,211,24
8,6,224,6
8,6,229,105
8,6,230,198
8,6,231,56
8,6,232,-29
8,6,233,78
8,6,234,85
8,6,236,171
8,6,237,139
8,6,238,164
8,6,239,173
8,6,243,-13
8,6,244,-5
8,6,246,45
8,6,249,55
8,6,261,14
8,6,262,89
8,6,263,117
9,6,4,8
9,6,12,0
9,6,13,52
9,6,24,39
9,6,41,48
9,6,42,22
9,6,43,106
9,6,45,9
9,6,48,231
9,6,50,131
9,6,68,144
9,6,74,41
9,6,75,75
9,6,79,137
9,6,87,46
9,6,88,9
9,6,90,129
9,6,100,124
9,6,103,-4
9,6,107,154
9,6,113,81
9,6,114,52
9,6,116,9
9,6,120,0
9,6,125,40
9,6,127,0
9,6,128,-1
9,6,137,75
9,6,140,110
9,6,141,186
9,6,142,191
9,6,143,113
9,6,144,36
9,6,148,49
9,6,151,111
9,6,152,5
9,6,153,-2
9,6,158,38
9,6,161,156
9,6,162,172
9,6,163,134
9,6,164,137
9,6,166,34
9,6,170,208
9,6,186,234
9,6,194,-8
9,6,202,-8
9,6,209,4
9,6,211,39
9,6,224,21
9,6,229,153
9,6,230,249
9,6,231,93
9,6,232,-1
9,6,233,113
9,6,234,142
9,6,236,256
9,6,237,232
9,6,238,217
9,6,239,238
9,6,243,2
9,6,244,11
9,6,246,78
9,6,249,94
9,6,261,40
9,6,262,139
9,6,263,164
10,6,4,11
10,6,12,0
10,6,13,75
10,6,24,44
10,6,41,49
10,6,42,23
10,6,43,129
10,6,45,11
10,6,48,261
10,6,50,125
10,6,68,188
10,6,74,50
10,6,75,84
10,6,79,166
10,6,87,57
10,6,88,17
10,6,90,156
10,6,100,153
10,6,103,0
10,6,107,196
10,6,113,125
10,6,114,67
10,6,116,13
10,6,120,0
10,6,125,46
10,6,127,1
10,6,128,0
10,6,137,94
10,6,140,152
10,6,141,230
10,6,142,241
10,6,143,145
10,6,144,60
10,6,148,65
10,6,151,128
10,6,152,19
10,6,153,7
10,6,158,69
10,6,161,221
10,6,162,237
10,6,163,192
10,6,164,175
10,6,166,52
10,6,170,267
10,6,186,321
10,6,194,6
10,6,202,6
10,6,209,21
10,6,211,60
10,6,224,38
10,6,229,188
10,6,230,298
10,6,231,127
10,6,232,20
10,6,233,139
10,6,234,197
10,6,236,351
10,6,237,326
10,6,238,244
10,6,239,300
10,6,243,5
10,6,244,16
10,6,246,120
10,6,249,129
10,6,261,63
10,6,262,161
10,6,263,221
11,6,4,10
11,6,12,2
11,6,13,93
11,6,24,39
11,6,41,47
11,6,42,20
11,6,43,177
11,6,45,14
11,6,48,277
11,6,50,107
11,6,68,235
11,6,74,47
11,6,75,83
11,6,79,195
11,6,87,63
11,6,88,29
11,6,90,170
11,6,100,176
11,6,103,7
11,6,107,206
11,6,113,139
11,6,114,81
11,6,116,14
11,6,120,3
11,6,125,49
11,6,127,2
11,6,128,2
11,6,137,102
11,6,140,159
11,6,141,257
11,6,142,297
11,6,143,152
11,6,144,76
11,6,148,70
11,6,151,129
11,6,152,18
11,6,153,6
11,6,158,73
11,6,161,310
11,6,162,280
11,6,163,238
11,6,164,197
11,6,166,51
11,6,170,305
11,6,186,391
11,6,194,5
11,6,202,5
11,6,209,21
11,6,211,75
11,6,224,36
11,6,229,195
11,6,230,314
11,6,231,136
11,6,232,21
11,6,233,145
11,6,234,248
11,6,236,419
11,6,237,391
11,6,238,248
11,6,239,320
11,6,243,6
11,6,244,13
11,6,246,171
11,6,249,143
11,6,261,81
11,6,262,167
11,6,263,229
12,6,4,16
12,6,12,15
12,6,13,108
12,6,24,41
12,6,41,52
12,6,42,24
12,6,43,233
12,6,45,26
12,6,48,276
12,6,50,111
12,6,68,283
12,6,74,50
12,6,75,90
12,6,79,212
12,6,87,74
12,6,88,42
12,6,90,181
12,6,100,186
12,6,103,11
12,6,107,213
12,6,113,157
12,6,114,99
12,6,116,19
12,6,120,7
12,6,125,57
12,6,127,7
12,6,128,7
12,6,137,110
12,6,140,159
12,6,141,261
12,6,142,325
12,6,143,155
12,6,144,99
12,6,148,86
12,6,151,134
12,6,152,16
12,6,153,4
12,6,158,92
12,6,161,319
12,6,162,287
12,6,163,253
12,6,164,213
12,6,166,57
12,6,170,315
12,6,186,419
12,6,194,5
12,6,202,5
12,6,209,23
12,6,211,93
12,6,224,33
12,6,229,197
12,6,230,313
12,6,231,146
12,6,232,28
12,6,233,156
12,6,234,304
12,6,236,462
12,6,237,454
12,6,238,259
12,6,239,375
12,6,243,12
12,6,244,19
12,6,246,220
12,6,249,171
12,6,261,99
12,6,262,155
12,6,263,238
13,6,4,15
13,6,12,16
13,6,13,110
13,6,24,40
13,6,41,50
13,6,42,23
13,6,43,237
13,6,45,25
13,6,48,273
13,6,50,109
13,6,68,292
13,6,74,49
13,6,75,88
13,6,79,219
13,6,87,72
13,6,88,41
13,6,90,182
13,6,100,185
13,6,103,10
13,6,107,212
13,6,113,155
13,6,114,111
13,6,116,17
13,6,120,6
13,6,125,56
13,6,127,6
13,6,128,5
13,6,137,109
13,6,140,154
13,6,141,260
13,6,142,336
13,6,143,154
13,6,144,109
13,6,148,90
13,6,151,134
13,6,152,15
13,6,153,3
13,6,158,98
13,6,161,318
13,6,162,286
13,6,163,252
13,6,164,212
13,6,166,57
13,6,170,310
13,6,186,414
13,6,194,4
13,6,202,4
13,6,209,23
13,6,211,107
13,6,224,28
13,6,229,191
13,6,230,308
13,6,231,143
13,6,232,25
13,6,233,151
13,6,234,320
13,6,236,461
13,6,237,453
13,6,238,258
13,6,239,374
13,6,243,10
13,6,244,17
13,6,246,248
13,6,249,179
13,6,261,101
13,6,262,155
13,6,263,234
14,6,4,15
14,6,12,17
14,6,13,111
14,6,24,39
14,6,41,50
14,6,42,23
14,6,43,265
14,6,45,26
14,6,48,267
14,6,50,108
14,6,68,294
14,6,74,53
14,6,75,90
14,6,79,219
14,6,87,75
14,6,88,47
14,6,90,192
14,6,100,188
14,6,103,13
14,6,107,208
14,6,113,161
14,6,114,123
14,6,116,17
14,6,120,7
14,6,125,56
14,6,127,7
14,6,128,6
14,6,137,106
14,6,140,152
14,6,141,251
14,6,142,334
14,6,143,143
14,6,144,119
14,6,148,91
14,6,151,128
14,6,152,18
14,6,153,7
14,6,158,104
14,6,161,332
14,6,162,277
14,6,163,253
14,6,164,210
14,6,166,58
14,6,170,295
14,6,186,406
14,6,194,5
14,6,202,5
14,6,209,25
14,6,211,116
14,6,224,24
14,6,229,178
14,6,230,288
14,6,231,140
14,6,232,24
14,6,233,140
14,6,234,327
14,6,236,436
14,6,237,464
14,6,238,236
14,6,239,376
14,6,243,8
14,6,244,16
14,6,246,260
14,6,249,183
14,6,261,106
14,6,262,130
14,6,263,215
15,6,4,14
15,6,12,16
15,6,13,110
15,6,24,38
15,6,41,49
15,6,42,20
15,6,43,270
15,6,45,25
15,6,48,262
15,6,50,105
15,6,68,293
15,6,74,52
15,6,75,86
15,6,79,218
15,6,87,74
15,6,88,47
15,6,90,191
15,6,100,187
15,6,103,12
15,6,107,205
15,6,113,158
15,6,114,124
15,6,116,16
15,6,120,6
15,6,125,55
15,6,127,6
15,6,128,5
15,6,137,105
15,6,140,150
15,6,141,250
15,6,142,330
15,6,143,135
15,6,144,118
15,6,148,90
15,6,151,126
15,6,152,17
15,6,153,6
15,6,158,104
15,6,161,321
15,6,162,268
15,6,163,245
15,6,164,207
15,6,166,55
15,6,170,294
15,6,186,400
15,6,194,4
15,6,202,4
15,6,209,25
15,6,211,115
15,6,224,23
15,6,229,165
15,6,230,287
15,6,231,139
15,6,232,19
15,6,233,137
15,6,234,328
15,6,236,427
15,6,237,462
15,6,238,226
15,6,239,363
15,6,243,7
15,6,244,15
15,6,246,258
15,6,249,182
15,6,261,104
15,6,262,127
15,6,263,211
16,6,4,15
16,6,12,16
16,6,13,108
16,6,24,35
16,6,41,46
16,6,42,18
16,6,43,263
16,6,45,24
16,6,48,287
16,6,50,106
16,6,68,288
16,6,74,51
16,6,75,78
16,6,79,222
16,6,87,74
16,6,88,47
16,6,90,187
16,6,100,185
16,6,103,11
16,6,107,198
16,6,113,155
16,6,114,126
16,6,116,16
16,6,120,6
16,6,125,54
16,6,127,6
16,6,128,5
16,6,137,103
16,6,140,139
16,6,141,231
16,6,142,319
16,6,143,125
16,6,144,124
16,6,148,90
16,6,151,120
16,6,152,15
16,6,153,4
16,6,158,103
16,6,161,311
16,6,162,277
16,6,163,244
16,6,164,202
16,6,166,53
16,6,170,285
16,6,186,420
16,6,194,8
16,6,202,8
16,6,209,28
16,6,211,116
16,6,224,23
16,6,229,163
16,6,230,339
16,6,231,146
16,6,232,14
16,6,233,135
16,6,234,311
16,6,236,415
16,6,237,424
16,6,238,214
16,6,239,349
16,6,243,10
16,6,244,17
16,6,246,253
16,6,249,188
16,6,261,107
16,6,262,112
16,6,263,199
17,6,4,15
17,6,12,16
17,6,13,111
17,6,24,37
17,6,41,49
17,6,42,21
17,6,43,271
17,6,45,28
17,6,48,326
17,6,50,95
17,6,68,292
17,6,74,52
17,6,75,79
17,6,79,239
17,6,87,81
17,6,88,57
17,6,90,190
17,6,100,190
17,6,103,13
17,6,107,208
17,6,113,158
17,6,114,136
17,6,116,17
17,6,120,7
17,6,125,58
17,6,127,7
17,6,128,6
17,6,137,104
17,6,140,142
17,6,141,232
17,6,142,340
17,6,143,128
17,6,144,125
17,6,148,102
17,6,151,120
17,6,152,18
17,6,153,7
17,6,158,109
17,6,161,365
17,6,162,324
17,6,163,254
17,6,164,201
17,6,166,56
17,6,170,301
17,6,186,441
17,6,194,4
17,6,202,3
17,6,209,29
17,6,211,118
17,6,224,24
17,6,229,171
17,6,230,395
17,6,231,158
17,6,232,22
17,6,233,137
17,6,234,301
17,6,236,420
17,6,237,433
17,6,238,219
17,6,239,355
17,6,243,10
17,6,244,17
17,6,246,245
17,6,249,175
17,6,261,102
17,6,262,125
17,6,263,201
18,6,4,16
18,6,12,12
18,6,13,114
18,6,24,40
18,6,41,51
18,6,42,23
18,6,43,210
18,6,45,30
18,6,48,381
18,6,50,96
18,6,68,305
18,6,74,49
18,6,75,73
18,6,79,269
18,6,87,85
18,6,88,54
18,6,90,205
18,6,100,203
18,6,103,18
18,6,107,209
18,6,113,175
18,6,114,151
18,6,116,19
18,6,120,9
18,6,125,64
18,6,127,10
18,6,128,9
18,6,137,113
18,6,140,143
18,6,141,235
18,6,142,352
18,6,143,130
18,6,144,141
18,6,148,116
18,6,151,120
18,6,152,21
18,6,153,9
18,6,158,114
18,6,161,386
18,6,162,351
18,6,163,281
18,6,164,222
18,6,166,70
18,6,170,343
18,6,186,508
18,6,194,14
18,6,202,14
18,6,209,40
18,6,211,127
18,6,224,31
18,6,229,186
18,6,230,377
18,6,231,169
18,6,232,23
18,6,233,153
18,6,234,323
18,6,236,412
18,6,237,421
18,6,238,223
18,6,239,326
18,6,243,12
18,6,244,20
18,6,246,227
18,6,249,196
18,6,261,102
18,6,262,127
18,6,263,200
19,6,4,15
19,6,12,6
19,6,13,90
19,6,24,32
19,6,41,42
19,6,42,16
19,6,43,151
19,6,45,29
19,6,48,360
19,6,50,87
19,6,68,303
19,6,74,41
19,6,75,64
19,6,79,273
19,6,87,65
19,6,88,37
19,6,90,185
19,6,100,204
19,6,103,17
19,6,107,195
19,6,113,161
19,6,114,149
19,6,116,16
19,6,120,7
19,6,125,59
19,6,127,7
19,6,128,6
19,6,137,104
19,6,140,131
19,6,141,215
19,6,142,290
19,6,143,109
19,6,144,129
19,6,148,106
19,6,151,102
19,6,152,19
19,6,153,10
19,6,158,104
19,6,161,331
19,6,162,305
19,6,163,246
19,6,164,216
19,6,166,54
19,6,170,324
19,6,186,565
19,6,194,10
19,6,202,10
19,6,209,35
19,6,211,117
19,6,224,23
19,6,229,159
19,6,230,319
19,6,231,144
19,6,232,19
19,6,233,132
19,6,234,281
19,6,236,314
19,6,237,325
19,6,238,160
19,6,239,258
19,6,243,16
19,6,244,22
19,6,246,194
19,6,249,203
19,6,261,86
19,6,262,101
19,6,263,184
20,6,4,14
20,6,12,4
20,6,13,69
20,6,24,24
20,6,41,31
20,6,42,13
20,6,43,114
20,6,45,25
20,6,48,338
20,6,50,68
20,6,68,269
20,6,74,32
20,6,75,47
20,6,79,286
20,6,87,58
20,6,88,28
20,6,90,166
20,6,100,198
20,6,103,13
20,6,107,180
20,6,113,151
20,6,114,140
20,6,116,13
20,6,120,4
20,6,125,56
20,6,127,4
20,6,128,3
20,6,137,98
20,6,140,106
20,6,141,193
20,6,142,252
20,6,143,83
20,6,144,128
20,6,148,109
20,6,151,76
20,6,152,16
20,6,153,8
20,6,158,92
20,6,161,266
20,6,162,287
20,6,163,184
20,6,164,202
20,6,166,41
20,6,170,287
20,6,186,546
20,6,194,9
20,6,202,9
20,6,209,34
20,6,211,102
20,6,224,14
20,6,229,141
20,6,230,303
20,6,231,135
20,6,232,20
20,6,233,119
20,6,234,263
20,6,236,238
20,6,237,253
20,6,238,142
20,6,239,201
20,6,243,16
20,6,244,22
20,6,246,175
20,6,249,203
20,6,261,77
20,6,262,69
20,6,263,159
21,6,4,11
21,6,12,4
21,6,13,51
21,6,24,22
21,6,41,29
21,6,42,12
21,6,43,94
21,6,45,25
21,6,48,386
21,6,50,78
21,6,68,271
21,6,74,31
21,6,75,45
21,6,79,252
21,6,87,56
21,6,88,24
21,6,90,155
21,6,100,194
21,6,103,11
21,6,107,168
21,6,113,142
21,6,114,145
21,6,116,13
21,6,120,4
21,6,125,53
21,6,127,5
21,6,128,4
21,6,137,84
21,6,140,80
21,6,141,154
21,6,142,215
21,6,143,71
21,6,144,116
21,6,148,114
21,6,151,59
21,6,152,14
21,6,153,7
21,6,158,90
21,6,161,234
21,6,162,249
21,6,163,171
21,6,164,190
21,6,166,34
21,6,170,261
21,6,186,538
21,6,194,9
21,6,202,8
21,6,209,32
21,6,211,98
21,6,224,13
21,6,229,130
21,6,230,340
21,6,231,128
21,6,232,18
21,6,233,105
21,6,234,248
21,6,236,194
21,6,237,225
21,6,238,117
21,6,239,177
21,6,243,15
21,6,244,21
21,6,246,152
21,6,249,205
21,6,261,62
21,6,262,50
21,6,263,136
22,6,4,11
22,6,12,3
22,6,13,33
22,6,24,17
22,6,41,26
22,6,42,10
22,6,43,74
22,6,45,22
22,6,48,311
22,6,50,60
22,6,68,247
22,6,74,28
22,6,75,40
22,6,79,228
22,6,87,49
22,6,88,24
22,6,90,135
22,6,100,165
22,6,103,6
22,6,107,153
22,6,113,125
22,6,114,139
22,6,116,11
22,6,120,1
22,6,125,47
22,6,127,2
22,6,128,2
22,6,137,66
22,6,140,57
22,6,141,110
22,6,142,178
22,6,143,50
22,6,144,106
22,6,148,115
22,6,151,45
22,6,152,15
22,6,153,8
22,6,158,88
22,6,161,181
22,6,162,180
22,6,163,157
22,6,164,175
22,6,166,27
22,6,170,202
22,6,186,511
22,6,194,7
22,6,202,6
22,6,209,30
22,6,211,87
22,6,224,9
22,6,229,106
22,6,230,349
22,6,231,117
22,6,232,15
22,6,233,83
22,6,234,212
22,6,236,138
22,6,237,169
22,6,238,90
22,6,239,148
22,6,243,9
22,6,244,16
22,6,246,129
22,6,249,198
22,6,261,45
22,6,262,35
22,6,263,102
23,6,4,9
23,6,12,1
23,6,13,17
23,6,24,10
23,6,41,22
23,6,42,8
23,6,43,43
23,6,45,15
23,6,48,232
23,6,50,46
23,6,68,189
23,6,74,19
23,6,75,29
23,6,79,197
23,6,87,35
23,6,88,16
23,6,90,95
23,6,100,133
23,6,103,0
23,6,107,112
23,6,113,89
23,6,114,126
23,6,116,12
23,6,120,2
23,6,125,36
23,6,127,3
23,6,128,2
23,6,137,56
23,6,140,37
23,6,141,72
23,6,142,104
23,6,143,23
23,6,144,93
23,6,148,115
23,6,151,38
23,6,152,11
23,6,153,6
23,6,158,74
23,6,161,125
23,6,162,121
23,6,163,110
23,6,164,144
23,6,166,16
23,6,170,132
23,6,186,415
23,6,194,3
23,6,202,2
23,6,209,25
23,6,211,71
23,6,224,-2
23,6,229,54
23,6,230,255
23,6,231,66
23,6,232,5
23,6,233,52
23,6,234,150
23,6,236,78
23,6,237,108
23,6,238,57
23,6,239,86
23,6,243,4
23,6,244,11
23,6,246,91
23,6,249,171
23,6,261,21
23,6,262,18
23,6,263,66
0,0,4,11
0,0,12,2
0,0,13,10
0,0,24,12
0,0,41,18
0,0,42,12
0,0,43,25
0,0,45,-4
0,0,48,220
0,0,50,42
0,0,68,126
0,0,74,28
0,0,75,28
0,0,79,252
0,0,87,33
0,0,88,15
0,0,90,70
0,0,100,96
0,0,103,9
0,0,107,80
0,0,113,63
0,0,114,110
0,0,116,10
0,0,120,4
0,0,125,24
0,0,127,5
0,0,128,5
0,0,137,48
0,0,140,37
0,0,141,63
0,0,142,78
0,0,143,20
0,0,144,53
0,0,148,124
0,0,151,34
0,0,152,12
0,0,153,6
0,0,158,76
0,0,161,93
0,0,162,87
0,0,163,91
0,0,164,100
0,0,166,28
0,0,170,97
0,0,186,197
0,0,194,3
0,0,202,3
0,0,209,15
0,0,211,42
0,0,224,12
0,0,229,65
0,0,230,182
0,0,231,60
0,0,232,23
0,0,233,37
0,0,234,100
0,0,236,52
0,0,237,71
0,0,238,43
0,0,239,57
0,0,243,0
0,0,244,13
0,0,246,48
0,0,249,173
0,0,261,15
0,0,262,11
0,0,263,63
1,0,4,3
1,0,12,0
1,0,13,4
1,0,24,3
1,0,41,7
1,0,42,4
1,0,43,6
1,0,45,5
1,0,48,105
1,0,50,13
1,0,68,68
1,0,74,6
1,0,75,9
1,0,79,84
1,0,87,6
1,0,88,2
1,0,90,35
1,0,100,49
1,0,103,-1
1,0,107,37
1,0,113,21
1,0,114,45
1,0,116,5
1,0,120,1
1,0,125,13
1,0,127,1
1,0,128,1
1,0,137,17
1,0,140,14
1,0,141,25
1,0,142,23
1,0,143,9
1,0,144,20
1,0,148,49
1,0,151,8
1,0,152,4
1,0,153,2
1,0,158,33
1,0,161,53
1,0,162,55
1,0,163,59
1,0,164,59
1,0,166,16
1,0,170,47
1,0,186,104
1,0,194,-1
1,0,202,-1
1,0,209,3
1,0,211,14
1,0,224,0
1,0,229,27
1,0,230,85
1,0,231,29
1,0,232,11
1,0,233,17
1,0,234,41
1,0,236,19
1,0,237,27
1,0,238,13
1,0,239,23
1,0,243,4
1,0,244,7
1,0,246,37
1,0,249,69
1,0,261,6
1,0,262,8
1,0,263,23
2,0,4,2
2,0,12,0
2,0,13,3
2,0,24,2
2,0,41,5
2,0,42,2
2,0,43,3
2,0,45,3
2,0,48,79
2,0,50,9
2,0,68,63
2,0,74,4
2,0,75,6
2,0,79,70
2,0,87,2
2,0,88,0
2,0,90,24
2,0,100,33
2,0,103,-2
2,0,107,26
2,0,113,12
2,0,114,31
2,0,116,3
2,0,120,0
2,0,125,11
2,0,127,0
2,0,128,0
2,0,137,12
2,0,140,9
2,0,141,19
2,0,142,12
2,0,143,4
2,0,144,20
2,0,148,46
2,0,151,6
2,0,152,3
2,0,153,2
2,0,158,25
2,0,161,33
2,0,162,33
2,0,163,40
2,0,164,38
2,0,166,7
2,0,170,33
2,0,186,69
2,0,194,0
2,0,202,0
2,0,209,1
2,0,211,8
2,0,224,-1
2,0,229,19
2,0,230,57
2,0,231,18
2,0,232,5
2,0,233,9
2,0,234,31
2,0,236,11
2,0,237,14
2,0,238,4
2,0,239,11
2,0,243,1
2,0,244,3
2,0,246,30
2,0,249,54
2,0,261,3
2,0,262,4
2,0,263,16
3,0,4,1
3,0,12,0
3,0,13,2
3,0,24,1
3,0,41,4
3,0,42,1
3,0,43,2
3,0,45,1
3,0,48,65
3,0,50,7
3,0,68,43
3,0,74,2
3,0,75,5
3,0,79,61
3,0,87,0
3,0,88,-2
3,0,90,20
3,0,100,26
3,0,103,-2
3,0,107,20
3,0,113,9
3,0,114,19
3,0,116,1
3,0,120,0
3,0,125,8
3,0,127,0
3,0,128,0
3,0,137,10
3,0,140,9
3,0,141,16
3,0,142,11
3,0,143,5
3,0,144,8
3,0,148,29
3,0,151,4
3,0,152,0
3,0,153,0
3,0,158,14
3,0,161,27
3,0,162,27
3,0,163,27
3,0,164,28
3,0,166,3
3,0,170,22
3,0,186,46
3,0,194,-1
3,0,202,-1
3,0,209,0
3,0,211,3
3,0,224,-1
3,0,229,15
3,0,230,46
3,0,231,13
3,0,232,3
3,0,233,8
3,0,234,21
3,0,236,12
3,0,237,13
3,0,238,3
3,0,239,9
3,0,243,1
3,0,244,2
3,0,246,28
3,0,249,40
3,0,261,2
3,0,262,5
