time;accelerator_pedal_position;torque_at_transmission;fuel_consumed_since_restart;steering_wheel_angle;fuel_level;engine_speed;vehicle_speed;odometer;longitude;latitude;brake_pedal_status;transmission_gear_position
1369420591;0;13;1.5443965;-6.6804;45.628998;692;0;24797.97461;120.983337;168.25;2;2
1369420592;0;13;1.544685;-8.482349;45.628998;698;0;24797.97461;120.983337;168.25;2;2
1369420593;0;13;1.54501;-8.57025;45.628998;696;0;24797.97461;120.983337;168.25;2;2
1369420594;0;17;1.5453225;-8.04285;45.628998;678;0;24797.97461;120.983337;168.25;2;2
1369420595;0;15.5;1.545585;-7.3836;45.628998;692;0;24797.97461;120.983337;168.25;2;2
1369420596;0;13;1.54591;-8.372475;45.628998;698;0;24797.97461;120.983337;168.25;2;2
1369420597;0;13;1.54621;-2.2854;46.055439;700;0;24797.97461;120.983337;168.25;1;2
1369420598;20.9;86;1.5465725;-2.76885;46.055439;1222;0;24797.97461;120.983337;168.25;1;2
1369420599;21;115;1.54861;-3.12045;46.055439;1858;9.635;24797.97656;120.900002;168.300003;1;2
1369420600;21.9;115;1.5510225;-7.4715;46.055439;2066;17.109999;24797.97852;120.599998;168.483337;1;2
1369420601;16.5;65;1.5535475;-85.570648;46.055439;2140;20.75;24797.98242;120.066666;168.866669;1;2
1369420602;15.400001;85;1.55556;-186.040344;46.055439;1874;23.4649995;24797.98633;119.683334;169.28334;1;6
1369420603;18.700001;95;1.55751;-196.895996;46.055439;2032;25.74;24797.99023;119.449997;169.866669;1;6
1369420604;20.1;105;1.560335;-113.259148;46.055439;2226;27.92;24797.99609;119.683334;170.583328;1;6
1369420605;12.6;43;1.562385;-26.8314745;46.055439;2268;29.849999;24798.00098;120.366669;171.199997;1;6
1369420606;16.1;67;1.56441;0.1758;46.055439;1998;31.129999;24798.00781;120.983337;171.766663;1;8
1369420607;21.9;118;1.56641;6.46065;46.055439;1842;32.209999;24798.01367;121.75;172.300003;1;8
1369420608;18;126;1.569485;1.3185;46.055439;1958;35.199999;24798.01953;122.51667;172.866669;1;8
1369420609;12.400001;103.5;1.57166;-2.06565;46.055439;2020;37.349998;24798.02539;123.26667;173.516663;1;8
1369420610;7.9;32;1.573285;-0.0879;46.055439;1670;37.18;24798.0332;124.183334;174.199997;1;3
1369420611;0;30;1.57416;2.4612;46.055439;1440;36.7549995;24798.04004;125.099998;174.899994;1;3
1369420612;14.400001;66;1.574885;-0.6153;46.055439;1464;35.969997;24798.04883;126.01667;175.583328;1;3
1369420613;17.6;95;1.57661;-1.18665;46.055439;1672;36.380001;24798.05273;126.783333;176.233337;1;3
1369420614;33.299999;197;1.57926;-0.83505;46.055439;2250;37.73;24798.06055;127.550003;176.949997;1;3
1369420615;34.400002;226;1.58551;1.09875;46.48188;2500;42.509998;24798.06836;128.466675;177.633331;1;3
1369420616;32.200001;213;1.59026;-0.7911;46.48188;2424;46.009998;24798.07617;129.449997;178.449997;1;3
1369420617;19.6;102.5;1.5927225;-1.1427;46.48188;1840;47.904999;24798.08496;130.600006;179.316666;1;3
1369420618;20;95;1.59486;-2.06565;46.48188;1778;48.27;24798.0957;131.583344;180.199997;1;3
1369420619;14;92.5;1.597384;-2.76885;46.48188;1776;48.779999;24798.10352;132.816666;181.066666;1;3
1369420620;12.7;42;1.5984465;-3.12045;46.48188;1788;48.444998;24798.1123;133.949997;181.949997;1;3
1369420621;0;19.5;1.6000465;-0.65925;46.48188;1692;48.110001;24798.12305;134.949997;182.833328;1;3
1369420622;0;-2;1.600634;-1.4943;46.48188;1610;46.700001;24798.12891;136.016663;183.75;1;3
1369420623;0;-10;1.601009;-0.30765;46.48188;1560;44.484999;24798.13965;137.149994;184.550003;2;3
1369420624;0;-21;1.6012965;-0.48345;46.48188;1472;41.739998;24798.14844;138;185.350006;2;3
1369420625;0;-28;1.601434;-0.39555;46.48188;1340;38.869999;24798.1543;139.066666;186.066666;2;3
1369420626;0;-28;1.601434;3.38415;46.48188;1238;35.365;24798.16211;139.983337;186.71666;2;3
1369420627;0;-26.5;1.601434;-0.04395;46.908314;1132;32.279999;24798.16797;140.75;187.333328;2;3
1369420628;0;-6;1.601684;19.469849;46.908314;864;31.109999;24798.17383;141.5;187.899994;2;3
1369420629;0;-6;1.601985;18.6128245;46.908314;822;26.055;24798.17871;142.116669;188.433334;2;3
1369420630;0;-3;1.60221;6.28485;46.908314;712;19.809999;24798.18359;142.649994;188.933334;2;8
1369420631;0;5;1.60251;-6.6804;46.908314;712;14.839999;24798.1875;142.883331;189.316666;2;8
1369420632;0;10;1.602835;-0.593325;46.908314;778;9.4249995;24798.18945;143.116669;189.550003;2;8
1369420633;0;6;1.603185;25.490999;46.908314;750;5.81;24798.19141;143.416656;189.733337;2;2
1369420634;0;18;1.60351;77.659645;46.908314;702;4.26;24798.19141;143.416656;189.766663;2;2
1369420635;0;18.5;1.603885;88.295547;46.908314;696;4.38;24798.19336;143.566666;189.883331;1;2
1369420636;23.700001;75;1.604335;153.6931455;46.908314;880;4.99;24798.19531;143.649994;190;1;2
1369420637;23.700001;132;1.6063975;248.097748;46.908314;1982;12.04;24798.19531;143.800003;190.149994;1;2
1369420638;23.300001;121;1.6093225;242.867691;46.908314;2308;18.9649995;24798.19824;143.800003;190.53334;1;2
1369420639;23.300001;112;1.613185;76.473;46.908314;2656;24.769999;24798.20313;143.649994;191.066666;1;2
1369420640;24.300001;132;1.61656;13.3608;46.908314;2378;29.639999;24798.20703;143.033325;191.600006;1;6
1369420641;25.9;143;1.61976;0.417525;46.908314;2722;35.6350005;24798.21387;142.266663;192.25;1;6
1369420642;26.5;129;1.623935;-1.09875;46.908314;2766;38.98;24798.22266;141.5;192.983337;1;8
1369420643;0;24;1.626585;-0.1758;46.908314;1984;41.809998;24798.22656;140.433334;193.733337;1;8
1369420644;0;-5;1.627135;0.57135;46.908314;1336;41.754999;24798.23633;139.600006;194.53334;2;3
1369420645;0;-7;1.62746;-0.1758;46.908314;1236;40.25;24798.24414;138.683334;195.300003;2;3
1369420646;0;-6;1.627761;1.6701;46.908314;1188;39.200001;24798.25195;137.766663;196.03334;2;3
1369420647;0;-5.5;1.628061;-1.472325;46.908314;1114;35.914999;24798.25879;136.850006;196.71666;2;3
1369420648;0;-4;1.6282985;5.66955;46.908314;914;30.209999;24798.26563;136.25;197.366669;2;3
1369420649;0;-3;1.6285235;8.965799;46.908314;752;24.99;24798.27148;135.633331;197.866669;2;3
1369420650;0;-1;1.628774;7.16385;46.908314;720;18.8499995;24798.27441;135.100006;198.233337;2;8
1369420651;0;13;1.6290245;-0.57135;46.48188;700;12.12;24798.27734;134.566666;198.5;2;8
1369420652;0;11;1.629387;-20.5686;46.48188;760;6.5;24798.2793;134.333344;198.733337;2;2
1369420653;0;18;1.6297245;-26.369999;46.48188;708;2.67;24798.28027;134.033325;198.850006;2;2
1369420654;0;17;1.630087;-110.797951;46.48188;692;1.33;24798.28125;134.033325;198.850006;2;2
1369420655;0;16;1.630462;-111.193497;46.48188;694;1.13;24798.28125;134.033325;198.850006;1;2
1369420656;5.9;28;1.6308245;-324.394943;46.48188;684;2.12;24798.28125;134.033325;198.850006;1;2
1369420657;9.7;47.5;1.631437;-471.187927;46.48188;1154;5.98;24798.28125;134.033325;198.933334;1;2
1369420658;0;4;1.6320735;-473.473328;46.48188;904;7.68;24798.28125;133.949997;199.083328;2;2
1369420659;0;3;1.6323865;-473.561249;46.48188;740;6.675;24798.28418;133.949997;199.233337;1;2
1369420660;0;4;1.6326745;-474.87973;46.48188;716;6.25;24798.28516;134.033325;199.416672;1;2
1369420661;0;26.5;1.633187;-404.867401;46.48188;958;7.4;24798.28711;134.183334;199.5;1;2
1369420662;0;1;1.633587;-343.0737;46.48188;822;8.16;24798.28711;134.416656;199.53334;1;2
1369420663;0;5.5;1.6338745;-448.685547;46.055439;760;8.04;24798.28906;134.716675;199.583328;1;2
1369420664;0;7;1.6341745;-468.067474;46.055439;732;6.88;24798.29102;134.949997;199.5;2;2
1369420665;0;20;1.634562;-367.685699;46.055439;702;2.495;24798.29297;135.100006;199.46666;2;2
1369420666;0;14;1.634912;-70.627647;46.055439;642;0;24798.29297;135.100006;199.46666;2;2
1369420667;0;17.5;1.635262;283.389587;46.055439;690;0;24798.29297;135.100006;199.46666;1;5
1369420668;0;19;1.635687;358.52211;46.055439;704;1.705;24798.29297;135.100006;199.46666;1;5
1369420669;0;19;1.6359995;71.858246;46.055439;700;2.83;24798.29297;134.949997;199.53334;2;5
1369420670;0;21;1.6363985;-78.494698;46.055439;688;3.26;24798.29297;134.949997;199.583328;2;5
1369420671;0;19;1.6367735;-183.6230925;46.055439;696;2.41;24798.29297;134.949997;199.583328;2;5
1369420672;0;22;1.6371485;132.28949;46.055439;658;0;24798.29297;134.949997;199.583328;2;2
1369420673;0;16;1.6375485;363.29068;46.055439;706;0;24798.29297;134.949997;199.583328;2;2
1369420674;0;16;1.6379485;378.189743;46.055439;706;0;24798.29297;134.949997;199.583328;1;2
1369420675;4.7;20.5;1.638361;403.285187;46.055439;728;1.31;24798.29297;134.949997;199.583328;1;2
1369420676;10.5;44;1.6389485;65.88105;46.055439;1036;2.71;24798.29492;134.949997;199.583328;1;2
1369420677;8.8;65;1.640136;-33.380023;46.055439;1464;6.73;24798.29492;135.100006;199.53334;1;2
1369420678;0;16;1.6406725;-53.091599;46.055439;856;6.97;24798.29688;135.166656;199.46666;2;2
1369420679;0;20;1.641085;-56.29995;46.055439;740;3.96;24798.29688;135.166656;199.350006;2;2
1369420680;0;13;1.641435;-57.2668475;46.055439;704;0.365;24798.29688;135.166656;199.233337;2;4
1369420681;0;6.5;1.6417225;-53.882698;46.055439;672;0;24798.29688;135.166656;199.233337;2;4
1369420682;0;10;1.641961;-49.5756;46.055439;652;0;24798.29688;135.166656;199.233337;1;4
1369420683;0;8;1.6421735;-48.9603;46.055439;678;0;24798.29688;135.166656;199.233337;1;4
1369420684;0;7;1.642411;-49.663498;46.055439;688;0;24798.29688;135.166656;199.233337;1;4
1369420685;0;7;1.6426485;-49.663498;46.055439;692;0;24798.29688;135.166656;199.233337;1;4
1369420686;0;5;1.6428995;-49.663498;46.055439;698;0;24798.29688;135.166656;199.233337;1;4
1369420687;0;6.5;1.643187;-49.663498;46.48188;702;0;24798.29688;135.166656;199.233337;1;4
1369420688;0;6;1.6434745;-49.663498;46.48188;696;0;24798.29688;135.166656;199.233337;1;4
1369420689;0;6.5;1.643712;-49.663498;46.48188;700;0;24798.29688;135.166656;199.233337;1;4
1369420690;0;6;1.6439245;-49.663498;46.48188;700;0;24798.29688;135.166656;199.233337;1;4
1369420691;0;9;1.6441745;-49.663498;46.48188;690;0;24798.29688;135.166656;199.233337;1;4
1369420692;0;5;1.6444255;-49.663498;46.48188;708;0;24798.29688;135.166656;199.233337;1;4
1369420693;0;6;1.644688;-49.663498;46.48188;702;0;24798.29688;135.166656;199.233337;1;4
1369420694;0;6;1.6449255;-49.663498;46.48188;696;0;24798.29688;135.166656;199.233337;1;4
1369420695;0;6;1.6451765;-49.663498;46.48188;694;0;24798.29688;135.166656;199.233337;1;4
1369420696;0;5;1.6454515;-49.663498;46.48188;706;0;24798.29688;135.333344;199.199997;1;4
1369420697;0;4.5;1.645739;-49.487698;46.48188;702;0;24798.29688;135.333344;199.199997;1;4
1369420698;0;4;1.645989;-49.487698;46.48188;700;0;24798.29688;135.333344;199.199997;1;4
1369420699;0;4.5;1.646214;-49.399799;46.908314;700;0;24798.29688;135.333344;199.199997;1;4
1369420700;0;5;1.646515;-48.476849;46.908314;698;0;24798.29688;135.333344;199.199997;1;4
1369420701;0;-12;1.64654;-48.872398;46.908314;238;0;24798.29688;135.333344;199.199997;1;4
1369420702;0;-8;1.64654;-48.9603;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420703;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420704;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420705;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420706;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420707;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420708;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420709;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420710;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420711;0;-8;1.64654;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420712;0;76;1.651065;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420713;0;76;1.651065;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420714;0;76;1.651065;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420715;0;76;1.651065;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420716;0;76;1.651065;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420717;0;76;1.651065;-48.872398;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420718;0;76;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420719;0;76;1.651065;-48.3230245;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420720;0;76;1.651065;-48.257099;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420721;0;76;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420722;0;76;1.651065;-48.476849;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420723;0;76;1.651065;-49.223999;46.908314;0;0;24798.29688;135.333344;199.199997;1;4
1369420724;0;76;1.651065;-49.18005;46.908314;0;0;24798.29688;135.333344;199.233337;1;4
1369420725;0;76;1.651065;-49.18005;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420726;0;76;1.651065;-49.18005;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420727;0;76;1.651065;-49.18005;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420728;0;76;1.651065;-48.872398;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420729;0;76;1.651065;-48.872398;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420730;0;76;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420731;0;76;1.651065;-48.7845;46.908314;0;0;24798.29688;135.166656;199.46666;1;4
1369420732;0;76;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.300003;1;4
1369420733;0;76;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420734;0;76;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420735;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420736;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420737;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420738;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420739;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420740;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420741;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420742;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420743;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420744;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420745;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420746;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420747;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420748;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420749;0;75.5;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420750;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420751;0;75;1.651065;-48.828449;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420752;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420753;0;75.5;1.651065;-48.828449;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420754;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420755;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.266663;1;4
1369420756;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.383331;1;4
1369420757;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.383331;1;4
1369420758;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420759;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420760;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420761;0;75.5;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420762;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420763;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420764;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420765;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420766;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420767;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420768;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420769;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420770;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420771;0;75;1.651065;-48.7845;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420772;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420773;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420774;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420775;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420776;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420777;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420778;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420779;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420780;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420781;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420782;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420783;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420784;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420785;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420786;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420787;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420788;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420789;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420790;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420791;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420792;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420793;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420794;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420795;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420796;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420797;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420798;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420799;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420800;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420801;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420802;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420803;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420804;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420805;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420806;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420807;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420808;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420809;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420810;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420811;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420812;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420813;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420814;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420815;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420816;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.416672;1;4
1369420817;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420818;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420819;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420820;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420821;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420822;0;75;1.651065;-48.696598;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420823;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420824;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420825;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420826;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420827;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420828;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420829;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420830;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420831;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420832;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420833;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420834;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420835;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420836;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420837;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420838;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420839;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420840;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420841;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420842;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420843;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420844;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420845;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420846;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420847;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420848;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420849;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420850;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420851;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420852;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420853;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420854;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420855;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420856;0;75;1.651065;-47.993401;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420857;0;75;1.651065;-48.081299;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420858;0;75;1.651065;-48.081299;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420859;0;75;1.651065;-48.081299;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420860;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420861;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420862;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420863;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420864;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420865;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
1369420866;0;75;1.651065;-48.169197;46.908314;0;0;24798.29688;135.333344;199.350006;1;4
