time,power,vind,Tamb,luftfugtighed,GHI,DHI,nedboer,aoi,poa,solar_time,time_aware,Timestamp
2019-11-01 01:30:00,,,23.597784042357997,10.341046333313,1.1727732419968,0.79399120807648,,154.73068515296916,1.2294472093285878,2019-11-01 1:11:52,2019-11-01 01:30:00+09:30,2019-11-01 01:30:00
2019-11-01 01:35:00,,,23.519500732422,10.221199989319,0.79142385721207,0.53108912706375,,153.84106921355615,0.8310856900195522,2019-11-01 1:16:52,2019-11-01 01:35:00+09:30,2019-11-01 01:35:00
2019-11-01 01:40:00,,,23.711351394653,10.115725517273,0.68430298566818,0.53507220745087,,152.92394798255668,0.7002507725834382,2019-11-01 1:21:52,2019-11-01 01:40:00+09:30,2019-11-01 01:40:00
2019-11-01 01:45:00,,,24.01703453064,9.9620771408081,1.1641544103622,0.94916141033173,,151.98202722968355,1.1820136146304703,2019-11-01 1:26:52,2019-11-01 01:45:00+09:30,2019-11-01 01:45:00
2019-11-01 01:50:00,,,23.887969970703,9.9835681915283,1.9615012407302999,1.6374541521072001,,151.01772982000472,1.982604461005643,2019-11-01 1:31:52,2019-11-01 01:50:00+09:30,2019-11-01 01:50:00
2019-11-01 01:55:00,,,23.647085189819002,10.159645080566,1.5345566272736002,1.1833266019821003,,150.03322099580376,1.5757570643899166,2019-11-01 1:36:52,2019-11-01 01:55:00+09:30,2019-11-01 01:55:00
2019-11-01 02:00:00,,,24.227531433105,9.9079742431641,0.41693684458733,0.50979542732239,,149.03043351294806,0.4944232142438194,2019-11-01 1:41:52,2019-11-01 02:00:00+09:30,2019-11-01 02:00:00
2019-11-01 02:05:00,,,24.685750961304002,9.6567420959473,0.35487261414528004,0.5124728679657,,148.0110917250972,0.49701992017302976,2019-11-01 1:46:52,2019-11-01 02:05:00+09:30,2019-11-01 02:05:00
2019-11-01 02:10:00,,,24.909673690795998,9.5317792892456,0.33998075127602,0.5164285302162199,,146.9767340835573,0.5008563046118572,2019-11-01 1:51:52,2019-11-01 02:10:00+09:30,2019-11-01 02:10:00
2019-11-01 02:15:00,,,25.105201721191,9.4823150634766,0.46800941228867005,0.5200898051261901,,145.92873378376743,0.504407178574626,2019-11-01 1:56:52,2019-11-01 02:15:00+09:30,2019-11-01 02:15:00
2019-11-01 02:20:00,,,25.224273681641,9.4314603805542,0.38146874308586004,0.52410197257996,,144.86831746693824,0.5082983643763436,2019-11-01 2:01:52,2019-11-01 02:20:00+09:30,2019-11-01 02:20:00
2019-11-01 02:25:00,,,25.375593185425,9.351363182067901,0.36463969945908004,0.52486574649811,,143.79658199993483,0.5090391076928357,2019-11-01 2:06:52,2019-11-01 02:25:00+09:30,2019-11-01 02:25:00
2019-11-01 02:30:00,,,25.157634735107003,9.436070442199698,0.57426697015762,0.5276391506195101,,142.71450942695694,0.5691693187562328,2019-11-01 2:11:52,2019-11-01 02:30:00+09:30,2019-11-01 02:30:00
2019-11-01 02:35:00,,,25.043073654175,9.5360546112061,0.95156389474869,0.7968989610672,,141.62298022484273,0.9637715513839034,2019-11-01 2:16:52,2019-11-01 02:35:00+09:30,2019-11-01 02:35:00
2019-11-01 02:40:00,,,24.986133575439,9.7044258117676,1.0503830909729002,0.89758592844009,,140.52278501253048,1.0595092492490203,2019-11-01 2:21:52,2019-11-01 02:40:00+09:30,2019-11-01 02:40:00
2019-11-01 02:45:00,,,25.405164718628,9.620762825012198,0.47288239002228,0.5272000432014501,,139.4146348689613,0.5113030167379324,2019-11-01 2:26:52,2019-11-01 02:45:00+09:30,2019-11-01 02:45:00
2019-11-01 02:50:00,,,25.467975616455004,9.6352596282959,0.42162442207336,0.5277396440506,,138.29917041059284,0.5118263466305654,2019-11-01 2:31:52,2019-11-01 02:50:00+09:30,2019-11-01 02:50:00
2019-11-01 02:55:00,,,25.569604873657,9.729604721069302,0.45148733258247,0.53574800491333,,137.17696976995273,0.5195932258655793,2019-11-01 2:36:52,2019-11-01 02:55:00+09:30,2019-11-01 02:55:00
2019-11-01 03:00:00,,,25.687437057494996,9.7277612686157,0.6481594443321199,0.5633245706558199,,136.0485556058039,0.6522999808100552,2019-11-01 2:41:52,2019-11-01 03:00:00+09:30,2019-11-01 03:00:00
2019-11-01 03:05:00,,,25.697994232178,9.7853193283081,0.6062479019165,0.54607117176056,,134.91440126283706,0.6049845859123963,2019-11-01 2:46:52,2019-11-01 03:05:00+09:30,2019-11-01 03:05:00
2019-11-01 03:10:00,,,25.776805877686,9.819159507751499,0.55547487735748,0.54779875278473,,133.7749361861793,0.5409256223601997,2019-11-01 2:51:52,2019-11-01 03:10:00+09:30,2019-11-01 03:10:00
2019-11-01 03:15:00,,,25.842811584473,9.8379735946655,0.50206780433655,0.5470920801162701,,132.6305506841503,0.5305952353459711,2019-11-01 2:56:52,2019-11-01 03:15:00+09:30,2019-11-01 03:15:00
