"Timestamp","","__1","Solinnstraaling","Total_solvarmeproduksjon","Varmepumpe","Vindhastighet","Vindhastighet__1","Innetemperatur","El_forbruk","Total_varmeproduksjon","temperatur_utendoers","temp_diff","Ventilasjon_O2","sin","aoi"
"01.01.2017 00:00",0,0,1.87614,0,0.821,0,"","",1.06,3.0006,-4.85667,4.85667,0.1,0,25.44
"01.01.2017 01:00",1,1,1.86523,0,0.812,5.73000679,5730.00679,19,1.04,3.0006,-4.85667,23.85667,0.1,0.14237173,22.41
"01.01.2017 02:00",2,2,1.8713,0,0.51,5.49600875,5496.00875,19.015,0.71,1.0002,-4.85667,23.87167,0.1,0.281842852,16.87
"01.01.2017 03:00",3,3,1.87873,0,0.789,8.69399264,8693.99264,19.07833,1.02,3.0006,-4.85667,23.935,0.1,0.415571855,9.2
"01.01.2017 04:00",4,4,1.88078,0,0.414,10.13399789,10133.99789,19.04667,0.59,1.0002,-4.85667,23.90334,0.1,0.540834213,-0.08
"01.01.2017 05:00",5,5,1.87907,0,0.742,10.08600737,10086.00737,18.94,1.02,3.0006,-4.85667,23.79667,0.1,0.655077897,-10.34
"01.01.2017 06:00",6,6,1.86905,0,0.792,13.24200357,13242.00357,18.83,1.31,2.0004,-4.85667,23.68667,0.1,0.755975365,-20.87
"01.01.2017 07:00",7,7,1.87409,0,0.436,20.58600136,20586.00136,18.94833,0.87,2.0004,-4.85667,23.805,0.1,0.841470985,-30.97
"01.01.2017 08:00",8,8,1.8578,0,1.036,13.86000623,13860.00623,19.01833,1.58,3.0006,-4.85667,23.875,0.1,0.909822913,-39.92
"01.01.2017 09:00",9,9,1.8888,0,0.472,6.00599251,6005.99251,19.09,0.96,2.0004,-4.85667,23.94667,0.1,0.959638583,-47.15
"01.01.2017 10:00",10,10,1.88017,0,0.433,15.33000957,15330.00957,19.19667,0.81,1.0002,-4.85667,24.05334,0.1,0.989903076,-52.15
"01.01.2017 11:00",11,11,8.3009,0,0.265,15.89400277,15894.00277,19.10333,0.38,1.0002,-4.85667,23.96,0.1,0.9999998,-54.58
"01.01.2017 12:00",12,12,156.09106,0,0.396,17.27399573,17273.99573,19.06333,0.37,2.0004,-4.85667,23.92,0.1,0.989723049,-54.27
"01.01.2017 13:00",13,13,17.15659,0,0.383,16.70399969,16703.99969,18.975,0.54,1.0002,-4.85667,23.83167,0.1,0.959282196,-51.24
"01.01.2017 14:00",14,14,3.2966,0,0.247,14.68199273,14681.99273,18.84833,0.62,0,-4.85667,23.705,0.1,0.909297427,-45.71
"01.01.2017 15:00",15,15,1.87173,0,1.198,13.80599678,13805.99678,18.96333,1.72,4.0008,-4.85667,23.82,0.1,0.840787106,-38.05
"01.01.2017 16:00",16,16,1.87913,0,1.02,11.478006,11478.006,19.075,1.57,3.0006,-4.85667,23.93167,0.1,0.755147026,-28.78
"01.01.2017 17:00",17,17,1.89535,0,0.68,9.14399629,9143.99629,19.18667,1.2,3.0006,-4.85667,24.04334,0.1,0.654121975,-18.52
"01.01.2017 18:00",18,18,1.88736,0,0.765,8.91600109,8916.00109,19.09333,1.29,2.0004,-4.85667,23.95,0.1,0.539770182,-7.97
"01.01.2017 19:00",19,19,1.88532,0,0.426,8.52000689,8520.00689,18.93667,0.93,1.0002,-4.85667,23.79334,0.1,0.414421394,2.13
"01.01.2017 20:00",20,20,1.88306,0,0.803,7.47601194,7476.01194,18.85,1.36,2.0004,-4.85667,23.70667,0.1,0.2806294,11.11
"01.01.2017 21:00",21,21,1.87264,0,0.631,9.36600475,9366.00475,19.01333,1.07,2.0004,-4.85667,23.87,0.1,0.141120008,18.36
"01.01.2017 22:00",22,22,1.87538,0,0.222,11.17799284,11177.99284,19.06667,0.41,1.0002,-4.85667,23.92334,0.1,-0.001264489,23.37
"01.01.2017 23:00",23,23,1.86673,0,0.615,9.40799243,9407.99243,19.08167,0.83,2.0004,-4.85667,23.93834,0.1,-0.143623224,25.82
"02.01.2017 00:00",0,0,1.87099,0,0.741,8.61600403,8616.00403,19.1,0.98,3.0006,-4.85667,23.95667,0.1,0,25.52
"02.01.2017 01:00",1,1,1.84875,0,0.566,11.72999646,11729.99646,19.1,0.79,2.0004,-4.85667,23.95667,0.1,0.14237173,22.51
"02.01.2017 02:00",2,2,1.86199,0,0.319,9.77400462,9774.00462,19.09,0.51,1.0002,-4.85667,23.94667,0.1,0.281842852,16.99
"02.01.2017 03:00",3,3,1.8535,0,0.343,10.39199118,10391.99118,18.94167,0.55,1.0002,-4.85667,23.79834,0.1,0.415571855,9.33
"02.01.2017 04:00",4,4,1.88841,0,0.758,10.5779987,10577.9987,18.755,1.02,2.0004,-4.85667,23.61167,0.1,0.540834213,0.05
"02.01.2017 05:00",5,5,1.88248,0,1.196,9.32400097,9324.00097,18.82667,1.73,4.0008,-4.85667,23.68334,0.1,0.655077897,-10.2
"02.01.2017 06:00",6,6,1.85887,0,1.137,12.39000289,12390.00289,18.955,1.72,3.0006,-4.85667,23.81167,0.1,0.755975365,-20.75
"02.01.2017 07:00",7,7,1.88483,0,1.413,6.07799438,6077.99438,19.035,2.05,4.0008,-4.85667,23.89167,0.1,0.841470985,-30.85
"02.01.2017 08:00",8,8,1.87116,3.0006,1.743,8.30400128,8304.00128,19.22,3.12,11.0019,-4.85667,24.07667,0.1,0.909822913,-39.83
"02.01.2017 09:00",9,9,1.8822,3.0006,1.822,5.66399166,5663.99166,19.51167,3.15,11.0022,-4.85667,24.36834,0.1,0.959638583,-47.07
"02.01.2017 10:00",10,10,9.62949,4.0008,2.132,4.80000139,4800.00139,19.65833,5.77,16.0032,-4.85667,24.515,0.1,0.989903076,-52.09
"02.01.2017 11:00",11,11,235.7395,3.0006,2.183,2.56800774,2568.00774,19.85667,3.34,14.0028,-4.85667,24.71334,0.1,0.9999998,-54.54
"02.01.2017 12:00",12,12,280.09521,1.0002,1.885,3.15000946,3150.00946,20.04167,1.91,8.0016,-4.85667,24.89834,0.1,0.989723049,-54.25
"02.01.2017 13:00",13,13,11.44949,0,1.325,3.02399814,3023.99814,20.04,1.41,3.0006,-4.85667,24.89667,0.1,0.959282196,-51.25
"02.01.2017 14:00",14,14,4.90818,0,1.105,1.70400138,1704.00138,20.1,1.49,4.0008,-4.85667,24.95667,0.1,0.909297427,-45.73
"02.01.2017 15:00",15,15,1.90889,0,0.637,2.85599914,2855.99914,20.075,1.13,1.0002,-4.85667,24.93167,0.1,0.840787106,-38.08
"02.01.2017 16:00",16,16,1.90248,0,0.498,2.53800965,2538.00965,19.87,1,1.0002,-4.85667,24.72667,0.1,0.755147026,-28.81
"02.01.2017 17:00",17,17,1.90464,0,0.889,2.77801052,2778.01052,19.65,1.45,3.0006,-4.85667,24.50667,0.1,0.654121975,-18.55
"02.01.2017 18:00",18,18,1.8922,0,0.434,3.05401233,3054.01233,19.38667,0.96,1.0002,-4.85667,24.24334,0.1,0.539770182,-8
"02.01.2017 19:00",19,19,1.87941,0,0.485,2.69400297,2694.00297,19.19833,1,1.0002,-4.85667,24.055,0.1,0.414421394,2.12
"02.01.2017 20:00",20,20,1.88889,0,0.347,3.69599415,3695.99415,18.985,0.89,1.0002,-4.85667,23.84167,0.1,0.2806294,11.12
"02.01.2017 21:00",21,21,1.86825,0,0,3.55199041,3551.99041,18.82667,0.42,0,-4.85667,23.68334,0.1,0.141120008,18.38
"02.01.2017 22:00",22,22,1.8887,0,0.988,6.11399531,6113.99531,18.91167,1.29,3.0006,-4.85667,23.76834,0.1,-0.001264489,23.42
"02.01.2017 23:00",23,23,1.87695,0,0.55,3.98400164,3984.00164,18.98667,0.78,2.0004,-4.85667,23.84334,0.1,-0.143623224,25.89
"03.01.2017 00:00",0,0,1.887,0,0.941,5.28000314,5280.00314,19,1.22,2.0004,-4.85667,23.85667,0.1,0,25.61
"03.01.2017 01:00",1,1,1.8723,0,0.796,6.45599616,6455.99616,19,1.07,3.0006,-4.85667,23.85667,0.1,0.14237173,22.62
"03.01.2017 02:00",2,2,1.8669,0,0.658,6.70800271,6708.00271,19.03667,0.93,2.0004,-4.85667,23.89334,0.1,0.281842852,17.11
"03.01.2017 03:00",3,3,1.86528,0,1.134,4.66200049,4662.00049,19.075,1.41,3.0006,-4.85667,23.93167,0.1,0.415571855,9.46
"03.01.2017 04:00",4,4,1.85865,0,1.249,5.94599631,5945.99631,19.035,1.54,4.0008,-4.85667,23.89167,0.1,0.540834213,0.19
"03.01.2017 05:00",5,5,1.86222,0,0.715,5.91599821,5915.99821,18.83833,1.04,2.0004,-4.85667,23.695,0.1,0.655077897,-10.07
"03.01.2017 06:00",6,6,1.85199,0,1.627,7.09200733,7092.00733,18.815,2.74,4.0008,-4.85667,23.67167,0.1,0.755975365,-20.62
"03.01.2017 07:00",7,7,1.87175,0,1.038,5.5019955,5501.9955,18.93167,1.6,3.0006,-4.85667,23.78834,0.1,0.841470985,-30.74
"03.01.2017 08:00",8,8,1.88254,0,1.039,7.64399485,7643.99485,19.01667,1.61,3.0006,-4.85667,23.87334,0.1,0.909822913,-39.72
"03.01.2017 09:00",9,9,1.77238,0,1.087,6.19200002,6192.00002,19.09,2.02,3.0006,-4.85667,23.94667,0.1,0.959638583,-46.99
"03.01.2017 10:00",10,10,1.53743,0,1.061,1.71000261,1710.00261,19.28833,2.19,3.0006,-4.85667,24.145,0.1,0.989903076,-52.03
"03.01.2017 11:00",11,11,1.60417,0,1.06,11.7060012,11706.0012,19.37833,1.65,3.0006,-4.85667,24.235,0.1,0.9999998,-54.51
"03.01.2017 12:00",12,12,1.66411,0,1.189,4.97400323,4974.00323,19.425,1.78,3.0006,-4.85667,24.28167,0.1,0.989723049,-54.24
"03.01.2017 13:00",13,13,1.89382,0,0.789,5.93399063,5933.99063,19.48833,1.34,2.0004,-4.85667,24.345,0.1,0.959282196,-51.25
"03.01.2017 14:00",14,14,1.91847,0,1.643,2.93400385,2934.00385,19.57,3.38,5.001,-4.85667,24.42667,0.1,0.909297427,-45.75
"03.01.2017 15:00",15,15,1.90491,0,0.721,3.51000273,3510.00273,19.76667,1.44,2.0004,-4.85667,24.62334,0.1,0.840787106,-38.1
"03.01.2017 16:00",16,16,1.90797,0,1.326,2.33400971,2334.00971,19.49,2.02,3.0006,-4.85667,24.34667,0.1,0.755147026,-28.84
"03.01.2017 17:00",17,17,1.92751,0,0.633,2.83800672,2838.00672,19.27167,1.18,2.0004,-4.85667,24.12834,0.1,0.654121975,-18.58
"03.01.2017 18:00",18,18,1.8845,0,0.541,5.36401069,5364.01069,19.02333,1.1,2.0004,-4.85667,23.88,0.1,0.539770182,-8.02
"03.01.2017 19:00",19,19,1.89372,0,0.466,2.6519992,2651.9992,18.80667,1,1.0002,-4.85667,23.66334,0.1,0.414421394,2.11
"03.01.2017 20:00",20,20,1.90669,0,1.392,2.0580079,2058.0079,18.93833,1.97,4.0008,-4.85667,23.795,0.1,0.2806294,11.13
"03.01.2017 21:00",21,21,1.89954,0,0.207,2.63400678,2634.00678,19.00833,0.67,0,-4.85667,23.865,0.1,0.141120008,18.41
"03.01.2017 22:00",22,22,1.88671,0,0.944,4.82401274,4824.01274,19.08,1.22,3.0006,-4.85667,23.93667,0.1,-0.001264489,23.47
"03.01.2017 23:00",23,23,1.90728,0,0.584,2.60999543,2609.99543,19.07167,0.83,2.0004,-4.85667,23.92834,0.1,-0.143623224,25.96
"04.01.2017 00:00",0,0,1.90453,0,0.301,3.65999321,3659.99321,18.91333,0.53,0,-4.85667,23.77,0.1,0,25.71
"04.01.2017 01:00",1,1,1.88925,0,0.6,5.0460051,5046.0051,18.77833,0.83,2.0004,-4.85667,23.635,0.1,0.14237173,22.74
"04.01.2017 02:00",2,2,1.90558,0,0.47599,2.86800052,2868.00052,18.8,0.65,2.0004,-4.85667,23.65667,0.08167,0.281842852,17.24
"04.01.2017 03:00",3,3,"","","",0,"","","","",-4.85667,4.85667,"",0.415571855,9.6
"04.01.2017 04:00",4,4,"","","",0,"","","","",-4.85667,4.85667,"",0.540834213,0.34
"04.01.2017 05:00",5,5,"","","",0,"","","","",-4.85667,4.85667,"",0.655077897,-9.92
"04.01.2017 06:00",6,6,"","","",0,"","","","",-4.85667,4.85667,"",0.755975365,-20.48
"04.01.2017 07:00",7,7,"","","",0,"","","","",-4.85667,4.85667,"",0.841470985,-30.62
"04.01.2017 08:00",8,8,1.91695,2,6.49602,42.29400479,42294.00479,19.4,11.68001,21.99998,-4.85667,24.25667,0.61833,0.909822913,-39.62
"04.01.2017 09:00",9,9,1.88349,3.0006,2.133,4.91400704,4914.00704,19.59667,7.01,16.0032,-4.85667,24.45334,0.1,0.959638583,-46.91
"04.01.2017 10:00",10,10,2.48714,4.0008,1.834,3.3840075,3384.0075,19.81167,5.74,15.003,-4.85667,24.66834,0.1,0.989903076,-51.97
"04.01.2017 11:00",11,11,266.437,3.0006,2.219,4.78199288,4781.99288,19.895,4.05999,13.0026,-4.85667,24.75167,0.1,0.9999998,-54.47
"04.01.2017 12:00",12,12,442.21188,2.0004,1.398,8.64600212,8646.00212,20.14833,3.01,9.0018,-4.85667,25.005,0.1,0.989723049,-54.22
"04.01.2017 13:00",13,13,1.86949,2.0004,2.159,12.52800379,12528.00379,20.28167,4.42,11.0022,-4.85667,25.13834,0.1,0.959282196,-51.25
"04.01.2017 14:00",14,14,1.88006,3.0006,2.34,6.68999419,6689.99419,20.405,4.33,13.0026,-4.85667,25.26167,0.1,0.909297427,-45.76
"04.01.2017 15:00",15,15,1.87745,3.0006,2.298,6.97199884,6971.99884,20.41667,3.79,12.0024,-4.85667,25.27334,0.1,0.840787106,-38.13
"04.01.2017 16:00",16,16,1.88114,4.0008,0.955,4.08600161,4086.00161,20.23333,3.18,11.0022,-4.85667,25.09,0.1,0.755147026,-28.87
"04.01.2017 17:00",17,17,1.89559,1.0002,1.713,4.72799952,4727.99952,19.83,4,9.0018,-4.85667,24.68667,0.1,0.654121975,-18.6
"04.01.2017 18:00",18,18,1.90318,0,1.092,3.53399799,3533.99799,19.385,1.66,2.0004,-4.85667,24.24167,0.1,0.539770182,-8.04
"04.01.2017 19:00",19,19,1.89834,0,1.03,3.46799895,3467.99895,19.06833,1.63,2.0004,-4.85667,23.925,0.1,0.414421394,2.11
"04.01.2017 20:00",20,20,1.87378,0,0.663,5.32799366,5327.99366,18.785,1.26,2.0004,-4.85667,23.64167,0.1,0.2806294,11.14
"04.01.2017 21:00",21,21,1.83729,0,1.413,3.80399696,3803.99696,18.865,1.98,3.0006,-4.85667,23.72167,0.1,0.141120008,18.45
"04.01.2017 22:00",22,22,1.85634,0,1.25,2.64599636,2645.99636,18.955,1.56,3.0006,-4.85667,23.81167,0.1,-0.001264489,23.53
"04.01.2017 23:00",23,23,1.90796,0,1.245,2.43600968,2436.00968,18.97667,1.55,3.0006,-4.85667,23.83334,0.1,-0.143623224,26.05
"05.01.2017 00:00",0,0,1.83709,0,1.213,2.64601245,2646.01245,18.99167,1.5,3.0006,-4.85667,23.84834,0.1,0,25.82
"05.01.2017 01:00",1,1,1.84468,0,1.726,2.20799839,2207.99839,18.94167,2.8,5.001,-4.85667,23.79834,0.1,0.14237173,22.86
"05.01.2017 02:00",2,2,1.85657,0,1.808,2.49000303,2490.00303,18.9,2.14,4.0008,-4.85667,23.75667,0.1,0.281842852,17.38
"05.01.2017 03:00",3,3,1.86549,0,2.123,3.01199246,3011.99246,18.9,2.89,5.001,-4.85667,23.75667,0.1,0.415571855,9.75
"05.01.2017 04:00",4,4,1.84275,0,1.241,4.75799762,4757.99762,18.895,1.93,3.0006,-4.85667,23.75167,0.1,0.540834213,0.48
"05.01.2017 05:00",5,5,1.8399,0,2.409,4.5119939,4511.9939,18.885,4.59,7.0014,-4.85667,23.74167,0.1,0.655077897,-9.78
"05.01.2017 06:00",6,6,1.81603,0,1.283,6.19200002,6192.00002,18.97333,2.13,3.0006,-4.85667,23.83,0.1,0.755975365,-20.35
"05.01.2017 07:00",7,7,1.81897,0,2.396,6.97800168,6978.00168,19.08833,4.17,5.001,-4.85667,23.945,0.1,0.841470985,-30.49
"05.01.2017 08:00",8,8,1.82369,3.0006,2.321,7.20599688,7205.99688,19.30167,5.12,12.0024,-4.85667,24.15834,0.06,0.909822913,-39.52
"05.01.2017 09:00",9,9,1.83166,4.0008,2.138,8.54400215,8544.00215,19.60833,7.84,16.0032,-4.85667,24.465,0,0.959638583,-46.82
"05.01.2017 10:00",10,10,2.71894,5.001,2.139,8.74199925,8741.99925,19.78167,8.37997,18.0036,-4.85667,24.63834,0,0.989903076,-51.91
"05.01.2017 11:00",11,11,271.06974,4.0008,1.713,6.07199154,6071.99154,19.95667,11.6,19.0038,-4.85667,24.81334,0,0.9999998,-54.43
"05.01.2017 12:00",12,12,453.45274,3.0006,2.168,7.87799289,7877.99289,20.09667,7.52,17.0034,-4.85667,24.95334,0,0.989723049,-54.2
"05.01.2017 13:00",13,13,26.94935,4.0008,2.159,7.39200439,7392.00439,20.16333,7.3,16.0032,-4.85667,25.02,0,0.959282196,-51.25
"05.01.2017 14:00",14,14,11.75525,2.0004,2.119,5.05801078,5058.01078,20.155,7.82,16.0032,-4.85667,25.01167,0,0.909297427,-45.78
"05.01.2017 15:00",15,15,1.84932,5.001,2.189,5.31000124,5310.00124,20.13167,7.17,18.0036,-4.85667,24.98834,0,0.840787106,-38.15
"05.01.2017 16:00",16,16,1.8508,4.0008,2.037,3.64200079,3642.00079,19.82833,5.85,15.003,-4.85667,24.685,0,0.755147026,-28.89
"05.01.2017 17:00",17,17,1.85416,1.0002,2.119,2.37001064,2370.01064,19.31333,7.22,9.0018,-4.85667,24.17,0.02167,0.654121975,-18.62
"05.01.2017 18:00",18,18,1.8544,0,2.363,4.09198835,4091.98835,19.08167,3.16,5.001,-4.85667,23.93834,0.1,0.539770182,-8.04
"05.01.2017 19:00",19,19,1.84258,0,2.337,4.40400719,4404.00719,19.195,3.12,6.0012,-4.85667,24.05167,0.1,0.414421394,2.12
"05.01.2017 20:00",20,20,1.84634,0,1.46,1.98000319,1980.00319,19.22,2.17,3.0006,-4.85667,24.07667,0.1,0.2806294,11.17
"05.01.2017 21:00",21,21,1.82747,0,0.713,3.67800173,3678.00173,18.955,1.38,2.0004,-4.85667,23.81167,0.1,0.141120008,18.5
"05.01.2017 22:00",22,22,1.83581,0,1.528,4.80000139,4800.00139,18.615,2.06,3.0006,-4.85667,23.47167,0.1,-0.001264489,23.6
"05.01.2017 23:00",23,23,1.83847,0,1.803,4.82999949,4829.99949,18.56833,3.63,4.0008,-4.85667,23.425,0.1,-0.143623224,26.13
"06.01.2017 00:00",0,0,1.86003,0,1.757,3.89999409,3899.99409,18.48667,3.34,5.001,-4.85667,23.34334,0.1,0,25.93
"06.01.2017 01:00",1,1,1.81853,0,1.737,3.82800831,3828.00831,18.385,3.48,5.001,-4.85667,23.24167,0.1,0.14237173,22.99
"06.01.2017 02:00",2,2,1.83312,0,2.17599,4.25400061,4254.00061,18.31,2.67998,5.0007,-4.85667,23.16667,0.1,0.281842852,17.52
"06.01.2017 03:00",3,3,1.84189,0,2.238,5.89200295,5892.00295,18.29833,2.74,5.001,-4.85667,23.155,0.1,0.415571855,9.9
"06.01.2017 04:00",4,4,1.81658,0,1.188,8.08799566,8087.99566,18.29667,1.74,3.0006,-4.85667,23.15334,0.1,0.540834213,0.64
"06.01.2017 05:00",5,5,1.8043,0,2.296,7.73400524,7734.00524,18.21,5.47,8.0016,-4.85667,23.06667,0.1,0.655077897,-9.63
"06.01.2017 06:00",6,6,1.80833,0,2.396,9.49199997,9491.99997,18.3,3.28,5.001,-4.85667,23.15667,0.1,0.755975365,-20.21
"06.01.2017 07:00",7,7,1.8186,0,1.291,11.4480079,11448.0079,18.465,3.55,3.0006,-4.85667,23.32167,0.1,0.841470985,-30.37
"06.01.2017 08:00",8,8,1.83861,4.0008,2.186,11.49599842,11495.99842,18.69,6.26,15.003,-4.85667,23.54667,0.04667,0.909822913,-39.41
"06.01.2017 09:00",9,9,1.84853,4.0008,2.155,12.02999353,12029.99353,18.89,6.9,16.0032,-4.85667,23.74667,0,0.959638583,-46.74
"06.01.2017 10:00",10,10,1.85597,4.0008,2.106,9.2519991,9251.9991,18.98667,6.25,16.0032,-4.85667,23.84334,0,0.989903076,-51.85
"06.01.2017 11:00",11,11,1.86631,4.0008,2.104,11.54400503,11544.00503,19.16667,8.77,19.0038,-4.85667,24.02334,0,0.9999998,-54.38
"06.01.2017 12:00",12,12,1.87102,3.0006,1.643,12.87000463,12870.00463,19.18167,8.27,16.0032,-4.85667,24.03834,0,0.989723049,-54.18
"06.01.2017 13:00",13,13,1.87568,4.0008,2.117,15.99600274,15996.00274,19.22333,6.56,17.0034,-4.85667,24.08,0,0.959282196,-51.25
"06.01.2017 14:00",14,14,1.86532,2.0004,2.133,13.52399213,13523.99213,19.295,5.78,16.0032,-4.85667,24.15167,0,0.909297427,-45.78
"06.01.2017 15:00",15,15,1.83667,4.0008,2.163,12.94800934,12948.00934,19.31167,6.01,16.0029,-4.85667,24.16834,0,0.840787106,-38.16
"06.01.2017 16:00",16,16,1.81517,3.0006,2.144,13.78200152,13782.00152,19.26167,6.39,15.003,-4.85667,24.11834,0,0.755147026,-28.91
"06.01.2017 17:00",17,17,1.81092,1.0002,1.658,14.02200239,14022.00239,19.05667,2.8,7.0014,-4.85667,23.91334,0.02,0.654121975,-18.63
"06.01.2017 18:00",18,18,1.80964,0,1.613,12.76798857,12767.98857,18.64833,2.95,3.0006,-4.85667,23.505,0.1,0.539770182,-8.05
"06.01.2017 19:00",19,19,1.81219,0,1.369,9.68999707,9689.99707,18.67333,2.38,4.0008,-4.85667,23.53,0.1,0.414421394,2.13
"06.01.2017 20:00",20,20,1.81163,0,1.333,10.93198913,10931.98913,18.7,2.61,3.0006,-4.85667,23.55667,0.1,0.2806294,11.2
"06.01.2017 21:00",21,21,1.85906,0,0.658,6.70199987,6701.99987,18.68333,1.55,2.0004,-4.85667,23.54,0.1,0.141120008,18.55
"06.01.2017 22:00",22,22,1.83637,0,1.195,8.92800677,8928.00677,18.615,1.89,3.0006,-4.85667,23.47167,0.1,-0.001264489,23.67
"06.01.2017 23:00",23,23,1.86212,0,1.179,5.79600582,5796.00582,18.555,1.87,3.0006,-4.85667,23.41167,0.1,-0.143623224,26.23
"07.01.2017 00:00",0,0,1.84482,0,1.028,6.33600377,6336.00377,18.515,1.72,3.0006,-4.85667,23.37167,0.1,0,26.04
"07.01.2017 01:00",1,1,1.85155,0,1.908,5.05799469,5057.99469,18.425,3.04,5.001,-4.85667,23.28167,0.1,0.14237173,23.12
"07.01.2017 02:00",2,2,1.87737,0,1.188,3.40199992,3401.99992,18.4,1.87,3.0006,-4.85667,23.25667,0.1,0.281842852,17.67
"07.01.2017 03:00",3,3,1.87405,0,1.197,4.27799587,4277.99587,18.4,1.89,4.0008,-4.85667,23.25667,0.1,0.415571855,10.05
"07.01.2017 04:00",4,4,1.84635,0,1.613,5.90400863,5904.00863,18.37833,3.06,4.0008,-4.85667,23.235,0.1,0.540834213,0.79
"07.01.2017 05:00",5,5,1.88003,0,1.402,2.30999836,2309.99836,18.39333,3.6,4.0008,-4.85667,23.25,0.1,0.655077897,-9.48
"07.01.2017 06:00",6,6,1.87035,0,2.067,3.28799427,3287.99427,18.4,3.42,6.0012,-4.85667,23.25667,0.1,0.755975365,-20.06
"07.01.2017 07:00",7,7,1.86115,0,1.529,5.65198599,5651.98599,18.52833,2.78,4.0008,-4.85667,23.385,0.1,0.841470985,-30.24
"07.01.2017 08:00",8,8,1.87234,0,1.896,4.34999774,4349.99774,18.59667,3.45,5.001,-4.85667,23.45334,0.1,0.909822913,-39.3
"07.01.2017 09:00",9,9,1.87272,0,1.2,6.2040057,6204.0057,18.64667,2.18,3.0006,-4.85667,23.50334,0.1,0.959638583,-46.65
"07.01.2017 10:00",10,10,1.86837,0,1.16,7.70999389,7709.99389,18.69,2.09,3.0006,-4.85667,23.54667,0.1,0.989903076,-51.78
"07.01.2017 11:00",11,11,1.90017,0,1.401,4.79399855,4793.99855,18.73167,2.32,4.0008,-4.85667,23.58834,0.1,0.9999998,-54.34
"07.01.2017 12:00",12,12,7.78765,0,1.039,11.58000597,11580.00597,18.79167,1.98,3.0006,-4.85667,23.64834,0.1,0.989723049,-54.15
"07.01.2017 13:00",13,13,17.12503,0,1.207,7.91999666,7919.99666,18.86,2.13,3.0006,-4.85667,23.71667,0.1,0.959282196,-51.24
"07.01.2017 14:00",14,14,4.1825,0,1.192,6.37799145,6377.99145,18.905,2.12,3.0006,-4.85667,23.76167,0.1,0.909297427,-45.79
"07.01.2017 15:00",15,15,1.85684,0,1.224,5.11800697,5118.00697,18.97667,2.19,3.0006,-4.85667,23.83334,0.1,0.840787106,-38.17
"07.01.2017 16:00",16,16,1.84661,0,1.216,5.14200223,5142.00223,18.98833,2.23,4.0008,-4.85667,23.845,0.1,0.755147026,-28.92
"07.01.2017 17:00",17,17,1.8609,0,1.225,4.77000329,4770.00329,19.025,2.25,3.0006,-4.85667,23.88167,0.1,0.654121975,-18.64
"07.01.2017 18:00",18,18,1.84128,0,1.357,5.08800888,5088.00888,19.075,2.38,4.0008,-4.85667,23.93167,0.1,0.539770182,-8.05
"07.01.2017 19:00",19,19,1.84711,0,1.082,4.53600526,4536.00526,19.08167,2.1,2.0004,-4.85667,23.93834,0.1,0.414421394,2.14
"07.01.2017 20:00",20,20,1.86895,0,1.603,3.73799792,3737.99792,18.87,2.65,3.0006,-4.85667,23.72667,0.1,0.2806294,11.23
"07.01.2017 21:00",21,21,1.85987,0,1.048,4.38599868,4385.99868,18.795,1.99,4.0008,-4.85667,23.65167,0.1,0.141120008,18.6
"07.01.2017 22:00",22,22,1.86239,0,0.815,3.0179953,3017.9953,18.85667,1.52,2.0004,-4.85667,23.71334,0.1,-0.001264489,23.75
"07.01.2017 23:00",23,23,1.85968,0,0.899,5.53200969,5532.00969,18.87333,1.64,2.0004,-4.85667,23.73,0.1,-0.143623224,26.33
"08.01.2017 00:00",0,0,1.85517,0,0.895,5.11799088,5117.99088,18.825,1.62,3.0006,-4.85667,23.68167,0.1,0,26.16
"08.01.2017 01:00",1,1,1.84816,0,0.969,5.51400118,5514.00118,18.8,1.71,3.0006,-4.85667,23.65667,0.1,0.14237173,23.26
"08.01.2017 02:00",2,2,1.87221,0,1.741,5.33401259,5334.01259,18.77667,2.5,4.0008,-4.85667,23.63334,0.1,0.281842852,17.82
"08.01.2017 03:00",3,3,1.86363,0,1.185,4.74600803,4746.00803,18.73,1.92,3.0006,-4.85667,23.58667,0.1,0.415571855,10.21
"08.01.2017 04:00",4,4,1.87612,0,1.054,3.9779988,3977.9988,18.72833,1.79,4.0008,-4.85667,23.585,0.1,0.540834213,0.95
"08.01.2017 05:00",5,5,1.86548,0,1.346,5.55600495,5556.00495,18.71667,2.17,3.0006,-4.85667,23.57334,0.1,0.655077897,-9.32
"08.01.2017 06:00",6,6,1.85904,0,1.333,4.47599297,4475.99297,18.785,2.66,4.0008,-4.85667,23.64167,0.1,0.755975365,-19.92
"08.01.2017 07:00",7,7,1.86618,0,1.441,4.58999861,4589.99861,18.88167,2.48,4.0008,-4.85667,23.73834,0.1,0.841470985,-30.11
"08.01.2017 08:00",8,8,1.84875,0,1.256,8.6880059,8688.0059,18.915,2.32,3.0006,-4.85667,23.77167,0.1,0.909822913,-39.19
"08.01.2017 09:00",9,9,1.85524,0,1.244,7.19400729,7194.00729,18.98,2.24,4.0008,-4.85667,23.83667,0.1,0.959638583,-46.56
"08.01.2017 10:00",10,10,2.10004,0,1.21,6.7679989,6767.9989,19.02333,2.16,3.0006,-4.85667,23.88,0.1,0.989903076,-51.71
